,title,rating,format,genre
4363,기적의 앱스토어,9.86,0,1
4364,전달자,9.31,0,1
4365,우주 수호기사 마이티 캣!,9.78,2,1
4366,저주를 걸어드립니다.,9.87,2,1
4367,캣밑피쉬 (The Cat Meets Fish),9.86,0,1
4368,수상한 전학생,9.85,0,1
4369,몬딕,9.87,0,1
4370,제왕의조건,9.81,0,1
4371,블랙 헤이즈,9.87,0,1
4372,안즈,9.81,0,1
4373,악제에피소드,9.56,0,1
4374,코인,9.78,0,1
4375,미다스의 아들,9.85,0,1
4376,뉴 빌런,9.82,0,1
4377,혼생자(魂生子),9.86,0,1
4378,리플렉션,9.78,0,1
4379,아르테,9.87,0,1
4380,진실게임,9.85,0,1
4381,만물상,9.81,1,1
4382,신영웅전기,9.88,0,1
4383,해를쫓아별이된아이,9.85,0,1
4384,도나도나도나,9.88,2,1
4385,우리집 장롱대마왕,9.78,1,1
4386,잊지않아,9.55,0,1
4387,그와 그녀와 그,9.86,0,1
4388,꽃자국 길,9.85,0,1
4389,죽지못해산다,9.88,0,1
4390,슈퍼 시크릿,9.85,0,1
4391,렌탈맨,8.3,0,1
4392,호랑이형님,9.86,0,1
4393,레이디 프로젝트,9.86,0,1
4394,요런 요물들,9.86,2,1
4395,CELL[셀],9.85,0,1
4396,4층복도끝천국,9.85,0,1
4397,선택게임,9.87,0,1
4398,네크로맨서,9.87,2,1
4399,행운의 서(書),9.87,0,1
4400,5月하늘의돋보기,9.85,0,1
4401,버드(BUD),9.65,0,1
4402,신룡의 주인,9.85,0,1
4403,죽어도 숨은 쉰다,9.85,1,1
4404,약하지않아,9.8,0,1
4405,빗자루도깨비 태비 (리메이크 전),9.85,0,1
4406,디어비스,9.68,0,1
4407,그림술사,9.87,0,1
4408,그 섬에 바보들이 산다,9.83,0,1
4409,새벽소리가 들린다,9.69,0,1
4410,그림자도마뱀사기극,9.8,0,1
4411,하이라몽,9.53,1,1
4412,에르데,9.79,0,1
4413,인간의 조건,9.87,0,1
4414,비스트 사인,9.66,0,1
4415,1+1=3,9.87,0,1
4416,로고스,9.63,0,1
4417,EMPIRE(제국),9.6,0,1
4418,11월에 내리는 설이,9.73,0,1
4419,"치킨,신이된닭",9.8,0,1
4420,제가 그냥 보라색을 좋아하는데요  (제.그.보.),9.86,1,1
4421,"그 날, 이후의 세계",9.84,2,1
4422,편의점의 마법사,9.89,0,1
4423,Mrs. Alice,9.81,0,1
4424,윙즈 - 영광을 위한 날개,9.85,0,1
4425,카이만,9.84,0,1
4426,슈퍼랑,9.63,0,1
4427,로키 (Loki),9.86,0,1
4428,부처핸접,9.83,0,1
4429,망월선녀설화,8.95,0,1
4430,비스트(beast),9.78,0,1
4431,솔라보이,9.78,0,1
4432,애니마,9.83,0,1
4433,어느 오래된 도서관의 비밀,9.86,0,1
4434,이상한 나라의 더 이상한 앨리스,9.76,1,1
4435,푸드 포스 레인저,9.82,2,1
4436,월야에 우는 새,9.81,0,1
4437,"Please Me, Please",9.78,0,1
4438,야수의 노래,9.83,0,1
4439,엘리자베스1호,9.85,0,1
4440,리솔루토,9.73,0,1
4441,특허소년,9.87,0,1
4442,시리우스,9.84,0,1
4443,드림웨폰,9.83,0,1
4444,선녀가온 나나,9.84,0,1
4445,이프,9.85,0,1
4446,문신,8.62,0,1
4447,은빛 고릴라,9.59,0,1
4448,할로우 포인트,9.85,1,1
4449,몬스터즈 하우스,9.88,2,1
4450,그들의 방식,9.83,0,1
4451,신수의 주인,9.82,0,1
4452,황금 장미,9.85,0,1
4453,렛츠,9.54,0,1
4454,충무공,9.13,0,1
4455,현악 4중주 - 콰르텟,9.56,0,1
4456,미묘한 이야기,9.44,0,1
4457,밀레니엄 헌터,9.87,0,1
4458,아벨,9.52,0,1
4459,최고의 콤비,9.8,0,1
4460,코크싸이더,9.75,0,1
4461,포갓레인저,9.75,0,1
4462,망각의 주인,9.87,1,1
4463,우주교도소 바다붐,9.73,0,1
4464,어떤 화랑의 아가씨와 용의 이야기,9.86,0,1
4465,겨울X거울,9.55,0,1
4466,히키(HicKey),9.85,0,1
4467,시간선 完,9.8,0,1
4468,행월이야기,9.72,0,1
4469,도깨비 낭자,9.77,0,1
4470,뉴트리아,9.68,2,1
4471,테임,9.5,0,1
4472,옥탑방마녀,9.8,0,1
4473,이런 카페 처음이야,9.87,0,1
4474,DAWN 여명 - 트와일라이트 2부,9.85,0,1
4475,트웰브,9.82,0,1
4476,블랙보이,9.76,0,1
4477,여동생은 로봇,9.8,0,1
4478,망자카페,9.78,1,1
4479,디바인 안드로메다,9.86,0,1
4480,못난오리,9.84,0,1
4481,마스크폴리스,9.84,0,1
4482,짐승의 맛,9.82,0,1
4483,IF,9.57,0,1
4484,천사라네,9.81,0,1
4485,Full Metal Wing,9.85,0,1
4486,신입사원 김용사씨,9.86,0,1
4487,트러블 앤 트리플,9.83,0,1
4488,스펠 SPELL,9.79,1,1
4489,할라피뇨와 겁쟁이,9.83,0,1
4490,더 캐슬,9.74,0,1
4491,언령,9.41,0,1
4492,바이스,9.82,0,1
4493,백은아란전,9.67,0,1
4494,묘진전,9.86,0,1
4495,치국이야기,9.86,0,1
4496,숲의노래 : 영혼이 잠드는 숲,9.83,0,1
4497,크로우,9.82,0,1
4498,몽쥬페,9.86,0,1
4499,릴리 키스(Lily Kiss),9.74,0,1
4500,피아타,9.75,0,1
4501,버드맨 (bird-man),9.62,0,1
4502,25세 요술공주,9.76,0,1
4503,블랙시저스,9.81,0,1
4504,신의 언어,9.84,0,1
4505,콜링 (The Calling),9.85,0,1
4506,다크로드인,9.86,1,1
4507,안녕！후식맨,9.83,2,1
4508,달세즈,9.86,0,1
4509,인섹터,9.58,0,1
4510,샌드스톰,9.76,0,1
4511,에렌티,9.71,0,1
4512,루비노(Rubino),9.71,0,1
4513,량 -무인정사-,8.92,0,1
4514,메모리시티-일주일해결사들,9.73,0,1
4515,12 (TWELVE),9.59,0,1
4516,여고생 변신하는 만화,9.86,0,1
4517,요신,9.85,0,1
4518,더 게이머,9.85,0,1
4519,렘브란트 블러드,8.66,0,1
4520,하늘아래 우체부,9.86,0,1
4521,이상한 나라의 블레인,9.84,0,1
4522,HolloW,9.86,0,1
4523,천지해,9.86,0,1
4524,신의 일요일,9.76,0,1
4525,일리티이아의 심장,9.8,0,1
4526,포츈쿠키,9.79,0,1
4527,Dead to the world,9.85,0,1
4528,산타시스템,9.37,1,1
4529,겨울성의 백작,9.86,2,1
4530,세 개의 달,9.55,0,1
4531,파블(fable),9.85,0,1
4532,법칙과 순서의 세계,9.68,0,1
4533,별을 건너는 방법,9.86,0,1
4534,신기록,9.86,1,1
4535,커튼콜 아래그랑,9.83,0,1
4536,소미무,9.86,2,1
4537,메모리즈 레인,9.86,0,1
4538,싸이클로(순환),9.31,0,1
4539,반마(半魔),9.4,0,1
4540,세상의 아이들,9.8,0,1
4541,미녀와 마녀,9.53,0,1
4542,익스플로러,9.72,0,1
4543,기프트,9.84,0,1
4544,야화,9.79,0,1
4545,EVEN,9.8,0,1
4546,트럼프,9.85,0,1
4547,무탄트,9.85,0,1
4548,스핑크스에이지,9.84,0,1
4549,유랑민족,9.83,0,1
4550,신단군전,9.65,1,1
4551,수호령,9.0,0,1
4552,초월(超越),9.79,0,1
4553,유신기(儒神記),9.77,0,1
4554,시궁쥐구멍,9.79,1,1
4555,단편 시리즈,9.75,1,1
4556,백수 (百壽),8.74,0,1
4557,트럼프(Trump),9.85,0,1
4558,나비가 나타났다,9.71,0,1
4559,드림(DREAM),9.67,0,1
4560,아더월드,9.39,0,1
4561,터거(turgor),9.38,0,1
4562,오늘의 끝에서 내일을 보다,9.69,0,1
4563,저주상인,9.76,1,1
4564,네로의 실험실,9.82,1,1
4565,조선좀비,9.79,0,1
4566,차원이동전문 환상부동산,9.78,0,1
4567,신령,9.81,0,1
4568,포션 매니아,9.8,0,1
4569,달콤한 푸른 별,9.79,0,1
4570,사갈(蛇蝎),9.84,0,1
4571,시밝,9.84,0,1
4572,위험한 들개들,9.38,0,1
4573,블로우,9.68,0,1
4574,[글레이저],9.62,0,1
4575,땅의 기록,9.78,0,1
4576,궁극 고등학교,9.25,0,1
4577,천연(天緣),9.78,0,1
4578,귀예록,9.79,0,1
4579,올리브스쿨(Olive school),9.77,1,1
4580,파르카이,9.8,2,1
4581,Ah!저이야기,9.74,0,1
4582,무토 (Muto),9.69,0,1
4583,페이백 [완],9.42,0,1
4584,도레미친만화,6.79,1,1
4585,드라코 하트 (Drache Heart),8.93,0,6
4586,카르엘,7.72,0,6
4587,"어게인, 아린!",9.68,0,6
4588,태풍의 빈티지샵,9.56,2,6
4589,신들의 킬러텔,9.74,0,6
4590,가스맨,9.46,0,6
4591,뱀파이어의 연금술,9.69,0,6
4592,시나브로,8.96,0,6
4593,악몽친구?,9.02,0,6
4594,인류 선별 부서,9.06,0,6
4595,나태한 마왕은 신과 싸우기로 결심한다.,9.88,0,6
4596,법치국가法治國家,9.37,0,6
4597,이 세계 마왕님,9.86,0,6
4598,마귀,9.64,0,6
4599,덩키파티,9.71,0,6
4600,질주,9.81,0,6
4601,은하!,9.88,0,6
4602,아타나시아,9.69,0,6
4603,악마법소녀,9.93,0,6
4604,눈을 떴을 때,8.89,0,6
4605,액터즈 나이트,8.6,0,6
4606,드림캐처,9.47,0,6
4607,귀신갑사,9.69,0,6
4608,빅건맨,9.51,0,6
4609,살귀,9.3,0,6
4610,전설의 미친 전교1등,9.73,0,6
4611,힐러인데 마왕!?,9.84,0,6
4612,피오키노,9.67,0,6
4613,점심을 위하여,9.71,2,6
4614,육식고,9.53,0,6
4615,무왕탑,9.86,2,6
4616,에이전트,9.69,0,6
4617,RPG 999회차 아직도 히든엔딩을 못 봤다,8.69,0,6
4618,귀신잡는 해병대,9.06,0,6
4619,사탄대출,9.68,2,6
4620,원더키퍼,9.9,0,6
4621,정의를 위한 나라,9.54,0,6
4622,흑월의기사,9.71,0,6
4623,용사 성장 프로젝트,9.73,0,6
4624,달토끼,9.6,0,6
4625,망탁,9.49,0,6
4626,버닝닥터,8.6,0,6
4627,프레이,9.68,0,6
4628,신을 죽인 아이들,8.93,2,6
4629,더 위시,8.9,0,6
4630,붉은 이정표,9.88,0,6
4631,오퍼레이터,9.47,0,6
4632,그릇!,9.86,2,6
4633,분신캐리,9.74,0,6
4634,참을 수 없군,8.87,0,6
4635,저승길잡이,9.9,0,6
4636,초능력의 도시,9.69,0,6
4637,엔피씨(NPC),9.42,0,6
4638,월국의 프락세이스,9.63,0,6
4639,엘카림이 들어줄게!,9.79,0,6
4640,랭커앤랭커,9.8,0,6
4641,빅타이거,9.52,0,6
4642,특이점 2045,9.87,0,6
4643,정크이터,9.74,0,6
4644,절대신의 유희,9.85,0,6
4645,미치광이 맥,9.77,0,6
4646,예청,9.64,0,6
4647,천상대전,9.87,0,6
4648,악마인간,8.99,0,6
4649,저승파견고용직,9.9,0,6
4650,충견,9.15,0,6
4651,인형의 꿈,9.82,0,6
4652,로그 아일,9.74,0,6
4653,아라군주,9.6,0,6
4654,채팅게임,8.46,2,6
4655,플래닛자이언,9.37,0,6
4656,리사이클 : 클래식 코드,8.82,0,6
4657,소울,8.93,0,6
4658,"헬로,로시!",9.65,0,6
4659,주작작 주주작,9.67,0,6
4660,라텔론,9.11,0,6
4661,위시(WISH),9.7,2,6
4662,고량,9.89,0,6
4663,용사가 되고 싶지 않아,9.91,0,6
4664,뇌명의 하라,9.81,0,6
4665,날개 부러진 새의 노래,9.68,0,6
4666,잠입! 재벌고,9.3,0,6
4667,"뼈와 재, 불의 이야기",9.62,0,6
4668,출근하개,8.81,2,6
4669,릴리스,9.48,0,6
4670,선녀의 신,8.61,0,6
4671,마법약사,9.9,0,6
4672,더티 헬,9.66,0,6
4673,용아,8.94,0,6
4674,월하의 검,9.73,0,6
4675,남쪽의 생존자,8.04,0,6
4676,알파메일,8.5,0,6
4677,몬스터 커맨더F,9.86,0,6
4678,검은 늑대,9.87,0,6
4679,열쇠의 용사 카이제루스,9.59,0,6
4680,리플렉션,9.37,0,6
4681,수능0등급,9.09,0,6
4682,짐승의 이빨처럼,8.09,0,6
4683,버스터즈!,9.61,0,6
4684,테이커,9.84,0,6
4685,홀,9.64,0,6
4686,신군,8.97,0,6
4687,신,9.68,1,6
4688,템플러,9.36,0,6
4689,신과 인간,9.89,2,6
4690,헥세,8.92,0,6
4691,엑스마키나,6.8,0,6
4692,미가식당,9.25,0,6
4693,감각의 어빌러티,9.86,0,6
4694,미스터뿡,9.19,0,6
4695,이탈자,9.84,0,6
4696,주저드,9.39,0,6
4697,클리셰,9.83,0,6
4698,그림셔틀,9.78,0,6
4699,디바이스,9.84,0,6
4700,서울크로니클 / 적우 2060년,9.28,2,6
4701,체리 블러드,9.5,0,6
4702,블랙펄,9.72,0,6
4703,지상최강고3히어로,9.87,2,6
4704,네펜데스,9.11,0,6
4705,금빛아이는 새벽을 달린다,9.89,0,6
4706,박수고딩,9.08,0,6
4707,버그 트레인,9.84,0,6
4708,심연,9.74,0,6
4709,좀비랜드,9.57,0,6
4710,마법소년 근무일지,9.78,0,6
4711,(Old)악마법소녀,9.88,0,6
4712,자본주의가 낳은 괴물,9.01,2,6
4713,폭렬!! 극강초맹반,9.57,0,6
4714,도깨비 장난,9.88,0,6
4715,베이퍼 정키스,9.35,1,6
4716,쓰레기 성의 소녀,9.89,0,6
4717,용은 범을 잡아먹지 않는다.,9.74,0,6
4718,자유의 경계,9.8,0,6
4719,타이트엔드,9.47,0,6
4720,사도 신여랑傳,9.5,0,6
4721,도례 (道禮),8.77,0,6
4722,좀비가 된 세상에서 마법사는,9.33,0,6
4723,야귀록,9.75,0,6
4724,아수라게이트,9.46,0,6
4725,용사님이시다,9.85,0,6
4726,망생이 전투,9.67,1,6
4727,흐르는 바닷불처럼,9.78,0,6
4728,번혼,9.11,0,6
4729,킬러5,9.83,0,6
4730,가면,9.52,0,6
4731,프러미스 : 증오의 찬가,9.42,0,6
4732,바이러스 X,9.47,0,6
4733,너머의 항하사,9.78,0,6
4734,곤충전,9.86,0,6
4735,덴큐,9.72,0,6
4736,골신 파람,8.95,0,6
4737,청부업자와 소년의 이야기,9.89,0,6
4738,문러버,7.65,0,6
4739,이오타,8.86,0,6
4740,리얼 김영감 게임,9.69,0,6
4741,학교다녀오겠습니다,9.43,0,6
4742,꼬리잡기,9.28,0,6
4743,크리비 (Crea.B),9.76,0,6
4744,죽탱이,8.5,0,6
4745,꿰인 탄,9.37,0,6
4746,드림캡슐(Dream Capsule),9.9,0,6
4747,메이커,9.74,0,6
4748,철의 낙원,9.05,0,6
4749,전기수,9.87,2,6
4750,시간의 뒷면,9.52,0,6
4751,빌런스쿨,9.79,0,6
4752,가짜 좀비왕 4컷,8.76,2,6
4753,건마왕증,9.71,0,6
4754,도화,9.85,0,6
4755,견우화,9.87,0,6
4756,빈센트,9.77,1,6
4757,사인검,9.78,0,6
4758,엘프하프,9.85,0,6
4759,선수들,9.66,0,6
4760,씨름,9.09,0,6
4761,너에게나를던진다,9.54,0,6
4762,SAURUS,9.83,0,6
4763,기계인(機械人),9.62,0,6
4764,투지만발 슈트라이텐,8.99,0,6
4765,누나의 이중생활,9.89,0,6
4766,비너스,9.28,0,6
4767,사막화花,9.68,0,6
4768,크리그,9.82,0,6
4769,3구역 숲,9.47,0,6
4770,만가,9.38,0,6
4771,윈터하츠,9.9,0,6
4772,엑소니클,9.67,0,6
4773,달란트,9.88,0,6
4774,로어스쿨,9.89,0,6
4775,인비트윈,9.5,0,6
4776,뱀파이어클럽의 혈투,8.28,0,6
4777,라스오브이블,9.6,0,6
4778,도도도,9.8,0,6
4779,우리에게 내일은,9.53,0,6
4780,슈퍼캣,9.59,0,6
4781,초인의시대,9.52,0,6
4782,미르신화전기,9.86,0,6
4783,악마소녀,9.58,0,6
4784,반,9.83,0,6
4785,강호열전,9.89,0,6
4786,울트라 바이올렛,9.78,0,6
4787,블러드 라이트,9.55,2,6
4788,공감각자,9.67,0,6
4789,거미덫,9.81,0,6
4790,갓!김치,8.15,0,6
4791,태양,9.6,0,6
4792,다이아몬드 갓 수,9.57,0,6
4793,크라이시스,9.78,0,6
4794,히어로전우치,9.62,0,6
4795,그라티아,9.54,0,6
4796,개천사,9.89,0,6
4797,리베르,9.32,0,6
4798,디센트,9.49,0,6
4799,마야,9.59,0,6
4800,투하프데빌,9.37,0,6
4801,검은인간,9.89,0,6
4802,헬58,9.41,0,6
4803,킥오프,9.73,0,6
4804,지옥의 주인,9.22,0,6
4805,카리스마,9.9,0,6
4806,수호령,9.88,0,6
4807,게이트,9.76,0,6
4808,큐레이터,9.72,0,6
4809,하늘의 가녘,9.88,0,6
4810,클릭금지,9.74,0,6
4811,로베스의 완전감각,9.88,0,6
4812,초월! 집사소녀!!,9.54,0,6
4813,그 앨리스에게 판타지란 없다,9.89,0,6
4814,히어로키-악의돼지삼형제 ReMake,9.59,0,6
4815,사가,9.62,0,6
4816,더블랙LABEL,9.9,0,6
4817,호곡,8.07,0,6
4818,세피아,9.85,0,6
4819,인더섀도우,9.9,0,6
4820,마도,9.74,0,6
4821,니플헤임,9.86,0,6
4822,페이퍼,9.8,0,6
4823,꾼대꾼,9.85,0,6
4824,스펙터즈,9.89,0,6
4825,풍월주,9.83,0,6
4826,이웃집 성녀님!,9.46,2,6
4827,가담가담,9.88,0,6
4828,윙,9.59,0,6
4829,королева(퀸),9.82,0,6
4830,재건! 마왕성,9.87,0,6
4831,INCURSION - 나락의 도시,9.76,0,6
4832,오늘과 내일의 경계,9.89,0,6
4833,꼬리,9.66,0,6
4834,뱀블러프,9.76,0,6
4835,우린 NPC다,9.69,0,6
4836,등선(登仙),9.5,0,6
4837,학용품 대전,9.75,0,6
4838,천상의 전령사,9.48,0,6
4839,무한의 팔라무트,9.8,0,6
4840,가출천사 육성계약,9.89,0,6
4841,카인의표적,9.82,0,6
4842,춘향전설,9.74,0,6
4843,아이엠 헝그리,9.79,0,6
4844,벨벳 모멘트,9.32,0,6
4845,획,9.85,0,6
4846,검은소,9.83,0,6
4847,볼트(VOLT),9.74,0,6
4848,비공식 공동체,8.7,0,6
4849,어글리후드,9.89,0,6
4850,빅보이,9.82,0,6
4851,종말의 왕국,9.52,0,6
4852,한라지강,9.87,0,6
4853,사이어미즈,9.75,0,6
4854,던전의 주인님,9.87,0,6
4855,외인,8.61,0,6
4856,티안,9.86,0,6
4857,나이베디야,9.85,0,6
4858,골란기-시발섬의 식인종들-,9.79,2,6
4859,검의계승자,9.87,0,6
4860,후크,9.87,0,6
4861,스쿱스,9.55,0,6
4862,망상되감기,9.89,0,6
4863,데드위크 [Dead Week],9.8,0,6
4864,경계인,9.58,0,6
4865,여우들,9.42,0,6
4866,아머나이트,9.78,0,6
4867,그루버,9.15,0,6
4868,쓰리스쿨즈,9.89,0,6
4869,정상이되고싶어,9.86,0,6
4870,도시유사 현세전,9.24,0,6
4871,포르고드(FORGOD),9.86,0,6
4872,카타스트로피,9.73,0,6
4873,검은피의 도시,9.78,0,6
4874,RUN,9.79,0,6
4875,로보택틱스,9.78,0,6
4876,드리머,9.41,0,6
4877,구세의 블레이딩,9.7,0,6
4878,신의 프시키온,9.83,0,6
4879,보스 인 스쿨,9.87,0,6
4880,얼티미터,9.88,0,6
4881,히어로망스,9.85,0,6
4882,눈꽃의 심장,9.72,0,6
4883,유만즈,9.85,0,6
4884,소년의 신성,9.85,0,6
4885,글라디우스 프로젝트,9.88,0,6
4886,코르보(Corvo),9.86,0,6
4887,플라즈마걸스,9.84,2,6
4888,완전범죄,9.68,0,6
4889,죽은 자들의 도시에서,9.72,0,6
4890,라라파루자,9.8,0,6
4891,환생게임,9.46,0,6
4892,Live Live Dead,9.45,0,6
4893,UNDER UPRISE,9.81,0,6
4894,저편의 그림자,9.79,0,6
4895,갱스터,9.47,0,6
4896,불멸의 드래곤,9.41,0,6
4897,판데모니움,9.59,0,6
4898,Walking In The Dark,9.86,0,6
4899,야수본능,9.51,0,6
4900,은조,9.06,0,6
4901,낙타의 숲,9.5,1,6
4902,스타일리쉬 리벤지,9.61,0,6
4903,리부트,9.75,0,6
4904,SCP-The Administrator,8.71,0,6
4905,5인전쟁,9.87,0,6
4906,열렙전사,9.71,0,6
4907,더 모나크,9.69,0,6
4908,혼원사,9.86,0,6
4909,정귀괴담록,9.86,0,6
4910,트러블걸,9.7,0,6
4911,네크로골비,9.85,0,6
4912,네거티브 칸나,9.74,0,6
4913,수트 오브 스파이(suit of spy),9.62,0,6
4914,언더그라운드 블러드팩,9.87,0,6
4915,틈새의주인,9.84,0,6
4916,야생화,9.83,0,6
4917,신기관리팀 처용대,9.67,0,6
4918,양철맨,9.24,2,6
4919,카이제리온 (KAIXERION),9.5,0,6
4920,망각천사를 잡는 방법,9.76,0,6
4921,HOL(전설의 역사),9.4,1,6
4922,뉴 빌런,9.82,0,6
4923,F&I,9.61,0,6
4924,아이돌 스파이,9.64,0,6
4925,디어비스,9.68,0,6
4926,로고스,9.63,0,6
4927,외모지상주의,9.86,0,6
4928,블러드블랙,9.86,0,6
4929,레드군,9.5,0,6
4930,히어로즈 플랜B,9.86,2,6
4931,윙즈 - 영광을 위한 날개,9.85,0,6
4932,로키 (Loki),9.86,0,6
4933,비스트(beast),9.78,0,6
4934,알타고,9.75,0,6
4935,애니마,9.83,0,6
4936,여고생이 좋아요,9.87,0,6
4937,야수의 노래,9.83,0,6
4938,드림웨폰,9.83,0,6
4939,선녀가온 나나,9.84,0,6
4940,문신,8.62,0,6
4941,달이 빛나는 밤에,9.78,0,6
4942,DEAD DAYS,9.82,0,6
4943,충무공,9.13,0,6
4944,아벨,9.52,0,6
4945,포갓레인저,9.75,0,6
4946,망각의 주인,9.87,1,6
4947,자이언트(THE HERO),9.73,0,6
4948,버퍼링,9.85,0,6
4949,고스트 컴퍼니,9.85,0,6
4950,테임,9.5,0,6
4951,알트,9.79,0,6
4952,길리,9.87,0,6
4953,장인의 나라,9.84,0,6
4954,블랙보이,9.76,0,6
4955,카니발-Carnival-,9.85,0,6
4956,더 캐슬,9.74,0,6
4957,월한강청록,9.86,0,6
4958,바이스,9.82,0,6
4959,백은아란전,9.67,0,6
4960,몽쥬페,9.86,0,6
4961,뉴클리어맨,9.63,0,6
4962,블랙시저스,9.81,0,6
4963,도복리 파이터,9.58,0,6
4964,베어,9.79,0,6
4965,인섹터,9.58,0,6
4966,량 -무인정사-,8.92,0,6
4967,메모리시티-일주일해결사들,9.73,0,6
4968,브로큰,9.83,0,6
4969,요신,9.85,0,6
4970,더 게이머,9.85,0,6
4971,아이엠 슈퍼밴딧,9.54,0,6
4972,아프리카의 대장,9.4,2,6
4973,조선협객유랑기,9.78,0,6
4974,커서,9.73,0,6
4975,싸이클로(순환),9.31,0,6
4976,나의날,9.83,0,6
4977,EVEN,9.8,0,6
4978,아이딜리아,9.47,0,6
4979,연우퇴마기,9.79,0,6
4980,무탄트,9.85,0,6
4981,스핑크스에이지,9.84,0,6
4982,스페셜 에이전트 이설,9.52,0,6
4983,크리스탈 레인져,9.57,1,6
4984,광전사령부,9.25,0,6
4985,터거(turgor),9.38,0,6
4986,LOS,9.79,0,6
4987,사갈(蛇蝎),9.84,0,6
4988,위험한 들개들,9.38,0,6
4989,궁극 고등학교,9.25,0,6
4990,언노운 - (Unknown),8.79,0,6
4991,경계 界,9.66,0,6
4992,일상공포,9.26,0,6
4993,귀예록,9.79,0,6
4994,지구인,9.77,0,6
4995,아레나걸스,9.6,0,6
4996,감염[感染] Infection,8.85,0,6
4997,눈사람사람,9.32,0,2
4998,육식 토끼,9.81,0,2
4999,우리들만의 싸이커,7.92,0,2
5000,사랑비,8.5,1,2
5001,H O P E,9.64,0,2
5002,별을 향해,9.27,0,2
5003,깨끗한 사람은 없다!,8.32,2,2
5004,누나미워!,9.9,1,2
5005,제목이 7080 만화,9.89,2,2
5006,[BL] HOLY JUNK,9.58,0,2
5007,꽃집 그 형,8.9,0,2
5008,성별역전,9.69,0,2
5009,북한의 아이,8.9,2,2
5010,"청월, 물에 비친 달",9.17,0,2
5011,좀비탈출록 좀순,9.66,0,2
5012,베텔게우스,9.6,0,2
5013,거짓말쟁이 윗치,9.7,0,2
5014,그때로 돌아갈 수 있다면,8.95,0,2
5015,좀비 플래너,9.84,0,2
5016,카오스이론,9.91,1,2
5017,순임이,9.88,0,2
5018,댕댕천국,9.8,0,2
5019,기억 속 너에게,8.97,0,2
5020,B연애주의,8.87,0,2
5021,나만 모르는 이야기,9.72,0,2
5022,다시 한 번 리유스!,9.69,0,2
5023,클러치샷,8.74,0,2
5024,연애 의학,9.01,0,2
5025,제제와 함께,9.81,2,2
5026,도둑잡기,9.45,0,2
5027,나비의 세계,9.7,0,2
5028,패러렐 필름,9.57,0,2
5029,황녀의 기사,9.92,0,2
5030,"나랑, 아니면",8.53,0,2
5031,불쌍한놈,8.57,0,2
5032,노른자들,9.85,0,2
5033,신과의 대화,9.76,0,2
5034,호텔불란서,9.74,0,2
5035,상지은 하시원,8.88,0,2
5036,매그니피센트,9.8,0,2
5037,좀비다이어리,9.89,0,2
5038,같은 반 남자애,9.05,0,2
5039,BL작가 화이팅!,8.57,0,2
5040,클로지오,8.8,0,2
5041,네일을 향해 쏴라,8.94,0,2
5042,낮잠 자는 사람들,9.89,2,2
5043,그들이 사는 세상,8.8,0,2
5044,옆집에 그녀가 산다,9.6,0,2
5045,THE,9.75,2,2
5046,오늘의 너에게 부탁할게,9.26,0,2
5047,귀신갑사,9.69,0,2
5048,원포인트,8.69,0,2
5049,데드리프트,9.7,0,2
5050,가수마왕,9.48,0,2
5051,너만 바라 봄,9.51,0,2
5052,썸데이,8.76,0,2
5053,너의 뒤에서,9.66,0,2
5054,곰팡남녀,9.9,2,2
5055,LOST & FOUND,8.58,0,2
5056,에스테리아,9.84,0,2
5057,엑스트라 Z씨,9.9,2,2
5058,미스터 신데렐라,9.79,0,2
5059,아엠낫히어로,9.18,0,2
5060,지새는 밤,9.79,0,2
5061,운명...인가요?,9.89,0,2
5062,전설의 미친 전교1등,9.73,0,2
5063,눈치없는 내 친구!,9.79,2,2
5064,소녀순백,9.32,0,2
5065,라이즈(RISE),9.74,0,2
5066,지구젤리,8.77,1,2
5067,무인도 Vlog,8.9,0,2
5068,죽어도 좋아해요,9.44,0,2
5069,꿈에서 만나요,9.8,0,2
5070,서툴고 어리숙해도 좋아하는,9.88,0,2
5071,스토커의 하루,9.62,0,2
5072,난편하다,9.74,0,2
5073,분노의 난임일기,9.76,0,2
